case;event;time
643;13;18.12.2018 12:38:04
643;23;18.12.2018 12:39:07
643;16;18.12.2018 12:39:07
643;13;18.12.2018 12:39:24
643;13;18.12.2018 12:39:39
643;21;18.12.2018 12:39:50
643;21;18.12.2018 12:47:17
643;11;18.12.2018 12:48:31
643;11;18.12.2018 12:49:18
644;0;14.12.2018 07:42:40
644;2;14.12.2018 07:42:42
645;0;17.12.2018 12:10:35
645;2;17.12.2018 12:10:36
645;18;17.12.2018 12:10:40
645;3;17.12.2018 12:10:40
645;64;17.12.2018 12:17:23
645;18;17.12.2018 12:17:51
645;18;17.12.2018 12:18:09
645;11;17.12.2018 12:18:12
645;11;17.12.2018 12:19:21
645;11;17.12.2018 12:19:21
645;11;17.12.2018 12:28:01
645;11;17.12.2018 12:28:01
645;11;17.12.2018 12:28:38
645;11;17.12.2018 12:28:56
645;11;17.12.2018 12:29:06
645;11;17.12.2018 12:29:15
645;11;17.12.2018 12:29:33
645;11;17.12.2018 12:29:49
645;11;17.12.2018 12:30:11
645;11;17.12.2018 12:30:21
645;11;17.12.2018 12:30:30
645;11;17.12.2018 12:30:30
645;11;17.12.2018 12:35:52
645;11;17.12.2018 12:36:48
645;11;17.12.2018 12:36:48
645;11;17.12.2018 12:37:20
645;11;17.12.2018 12:38:16
645;11;17.12.2018 12:38:29
645;11;17.12.2018 12:44:25
645;11;17.12.2018 12:47:05
645;14;17.12.2018 12:58:23
645;16;17.12.2018 12:58:29
645;14;17.12.2018 12:58:30
645;7;17.12.2018 12:58:30
645;17;17.12.2018 12:58:30
645;11;17.12.2018 15:30:48
645;11;17.12.2018 15:30:48
645;11;17.12.2018 15:31:00
645;11;17.12.2018 15:31:02
645;11;17.12.2018 15:31:05
645;11;17.12.2018 15:31:14
645;11;17.12.2018 15:31:17
645;11;17.12.2018 15:31:19
645;11;17.12.2018 15:31:25
645;11;17.12.2018 15:31:25
645;11;17.12.2018 15:32:10
645;11;17.12.2018 15:32:12
645;11;17.12.2018 15:32:14
645;11;17.12.2018 15:32:18
645;11;17.12.2018 15:32:20
645;11;17.12.2018 15:32:22
645;11;17.12.2018 15:32:23
645;11;17.12.2018 15:32:33
645;11;17.12.2018 15:32:35
645;11;17.12.2018 15:32:37
645;11;17.12.2018 15:32:39
645;11;17.12.2018 15:32:41
645;11;17.12.2018 15:32:43
645;11;17.12.2018 15:32:45
645;11;17.12.2018 15:32:51
645;11;17.12.2018 15:32:51
645;13;17.12.2018 15:33:44
645;22;17.12.2018 15:33:50
645;14;17.12.2018 15:49:17
645;14;17.12.2018 15:49:23
645;23;17.12.2018 15:49:23
645;11;17.12.2018 15:49:44
645;11;17.12.2018 15:49:50
645;11;17.12.2018 15:50:10
645;11;17.12.2018 15:50:20
645;11;17.12.2018 15:51:05
645;11;17.12.2018 15:51:05
645;11;17.12.2018 15:53:53
645;11;17.12.2018 15:54:10
645;11;17.12.2018 15:54:55
645;14;17.12.2018 16:10:41
645;26;17.12.2018 16:10:42
645;16;17.12.2018 16:11:38
645;16;17.12.2018 16:11:53
645;36;17.12.2018 16:11:54
645;65;17.12.2018 16:11:56
645;33;17.12.2018 16:11:57
645;7;17.12.2018 16:11:59
645;33;17.12.2018 16:11:59
646;0;12.12.2018 13:09:40
646;2;12.12.2018 13:09:42
646;3;12.12.2018 13:09:50
646;20;12.12.2018 13:09:54
646;34;12.12.2018 13:09:59
646;18;12.12.2018 13:10:20
646;27;12.12.2018 13:11:06
646;11;12.12.2018 13:12:59
646;13;12.12.2018 13:14:13
646;126;12.12.2018 13:14:57
646;22;12.12.2018 13:14:57
646;20;12.12.2018 13:18:32
646;13;12.12.2018 13:18:32
646;13;12.12.2018 13:21:00
646;13;12.12.2018 13:21:11
646;20;12.12.2018 13:21:11
646;41;12.12.2018 13:21:26
646;13;12.12.2018 13:25:40
646;126;12.12.2018 13:25:48
646;22;12.12.2018 13:25:48
646;13;12.12.2018 13:33:33
646;13;12.12.2018 13:33:48
646;13;12.12.2018 13:34:03
646;22;12.12.2018 13:35:46
646;126;12.12.2018 13:35:46
646;13;12.12.2018 13:47:44
647;0;10.12.2018 06:11:04
647;2;10.12.2018 06:11:06
647;3;10.12.2018 06:11:22
647;14;10.12.2018 06:11:29
647;16;10.12.2018 06:12:19
647;17;10.12.2018 06:12:20
647;32;10.12.2018 06:12:21
647;7;10.12.2018 06:12:46
648;0;14.12.2018 12:22:28
648;2;14.12.2018 12:22:30
648;3;14.12.2018 12:22:34
648;14;14.12.2018 12:22:38
648;14;14.12.2018 12:22:40
648;14;14.12.2018 12:22:44
648;14;14.12.2018 12:22:49
648;14;14.12.2018 12:22:56
648;43;14.12.2018 12:22:56
648;14;14.12.2018 12:22:57
648;14;14.12.2018 12:26:19
648;43;14.12.2018 12:26:19
648;14;14.12.2018 12:26:20
649;0;19.12.2018 12:38:43
649;2;19.12.2018 12:38:49
649;3;19.12.2018 12:39:03
649;52;19.12.2018 12:39:03
649;14;19.12.2018 12:39:13
649;5;19.12.2018 12:39:36
649;5;19.12.2018 12:39:48
650;0;12.12.2018 07:27:52
650;2;12.12.2018 07:27:54
650;3;12.12.2018 07:27:59
650;11;12.12.2018 07:28:08
650;14;12.12.2018 07:28:27
650;11;12.12.2018 07:29:37
650;21;12.12.2018 07:31:46
650;17;12.12.2018 07:31:48
650;11;12.12.2018 07:31:53
650;11;12.12.2018 07:32:03
650;11;12.12.2018 07:32:19
650;21;12.12.2018 07:32:22
650;21;12.12.2018 07:33:41
650;5;12.12.2018 07:33:42
650;21;12.12.2018 07:33:53
650;11;12.12.2018 07:34:04
650;11;12.12.2018 07:36:02
650;11;12.12.2018 07:46:45
650;11;12.12.2018 07:47:19
650;11;12.12.2018 07:47:59
650;21;12.12.2018 07:50:36
650;11;12.12.2018 07:50:39
650;11;12.12.2018 07:50:46
650;11;12.12.2018 07:50:58
650;21;12.12.2018 07:51:01
650;11;12.12.2018 07:51:22
650;21;12.12.2018 07:51:50
650;11;12.12.2018 07:51:55
650;11;12.12.2018 07:52:01
650;11;12.12.2018 07:52:15
650;21;12.12.2018 07:52:17
650;11;12.12.2018 07:53:49
650;11;12.12.2018 07:54:10
650;21;12.12.2018 07:55:34
650;5;12.12.2018 07:55:38
650;5;12.12.2018 07:55:39
650;11;12.12.2018 07:55:43
650;21;12.12.2018 07:55:46
650;11;12.12.2018 07:56:01
650;11;12.12.2018 07:56:10
650;11;12.12.2018 08:01:39
650;21;12.12.2018 08:08:35
650;11;12.12.2018 08:08:41
650;21;12.12.2018 08:08:50
650;21;12.12.2018 08:09:13
650;11;12.12.2018 08:09:20
650;11;12.12.2018 08:09:31
650;21;12.12.2018 08:09:40
650;21;12.12.2018 08:10:24
650;11;12.12.2018 08:10:27
650;21;12.12.2018 08:10:29
650;21;12.12.2018 08:13:22
650;11;12.12.2018 08:13:24
650;21;12.12.2018 08:13:26
650;21;12.12.2018 08:42:58
650;11;12.12.2018 08:43:02
650;21;12.12.2018 08:43:05
650;11;12.12.2018 08:45:11
650;11;12.12.2018 08:46:11
650;11;12.12.2018 08:46:11
650;14;12.12.2018 08:52:39
650;20;12.12.2018 08:52:43
650;26;12.12.2018 09:09:47
650;27;12.12.2018 09:09:58
650;11;12.12.2018 09:10:05
650;14;12.12.2018 09:10:17
650;5;12.12.2018 09:10:21
650;5;12.12.2018 09:10:22
650;5;12.12.2018 09:10:24
650;5;12.12.2018 09:10:25
650;5;12.12.2018 09:10:26
650;5;12.12.2018 09:10:37
650;5;12.12.2018 09:10:39
650;5;12.12.2018 09:10:42
650;5;12.12.2018 09:10:50
650;5;12.12.2018 09:10:58
650;5;12.12.2018 09:11:10
650;5;12.12.2018 09:11:29
650;5;12.12.2018 09:11:33
650;5;12.12.2018 09:11:47
650;5;12.12.2018 09:11:56
650;5;12.12.2018 09:12:28
650;5;12.12.2018 09:13:34
650;5;12.12.2018 09:13:36
650;5;12.12.2018 09:13:45
650;5;12.12.2018 09:13:49
650;5;12.12.2018 09:13:53
650;5;12.12.2018 09:13:55
650;5;12.12.2018 09:14:05
650;5;12.12.2018 09:14:10
650;5;12.12.2018 09:14:25
650;5;12.12.2018 09:14:30
650;5;12.12.2018 09:14:36
650;5;12.12.2018 09:14:56
650;5;12.12.2018 09:15:07
650;5;12.12.2018 09:15:14
650;5;12.12.2018 09:15:32
650;5;12.12.2018 09:15:34
650;5;12.12.2018 09:15:35
650;5;12.12.2018 09:15:37
650;5;12.12.2018 09:15:40
650;5;12.12.2018 09:15:44
650;5;12.12.2018 09:15:49
650;5;12.12.2018 09:17:59
650;5;12.12.2018 09:18:04
650;5;12.12.2018 09:18:22
650;5;12.12.2018 09:18:27
650;5;12.12.2018 09:19:33
650;5;12.12.2018 09:19:35
650;5;12.12.2018 09:19:36
650;5;12.12.2018 09:19:41
650;5;12.12.2018 09:19:47
650;5;12.12.2018 09:19:49
650;5;12.12.2018 09:19:50
650;5;12.12.2018 09:19:53
650;5;12.12.2018 09:19:59
650;5;12.12.2018 09:20:05
650;5;12.12.2018 09:20:14
650;5;12.12.2018 09:20:19
650;5;12.12.2018 09:20:23
650;5;12.12.2018 09:20:35
650;5;12.12.2018 09:20:44
650;5;12.12.2018 09:20:50
650;5;12.12.2018 09:20:53
650;5;12.12.2018 09:20:55
650;5;12.12.2018 09:21:03
650;5;12.12.2018 09:21:05
650;5;12.12.2018 09:21:12
650;5;12.12.2018 09:21:22
650;5;12.12.2018 09:21:24
650;5;12.12.2018 09:21:29
650;5;12.12.2018 09:21:32
650;5;12.12.2018 09:21:35
650;5;12.12.2018 09:21:40
650;5;12.12.2018 09:21:43
650;5;12.12.2018 09:21:47
650;5;12.12.2018 09:21:52
650;5;12.12.2018 09:22:00
650;5;12.12.2018 09:22:21
650;5;12.12.2018 09:22:34
650;5;12.12.2018 09:22:36
650;5;12.12.2018 09:22:37
650;5;12.12.2018 09:22:38
650;5;12.12.2018 09:22:43
650;5;12.12.2018 09:22:47
650;14;12.12.2018 09:22:59
650;14;12.12.2018 09:23:01
650;14;12.12.2018 09:23:02
650;32;12.12.2018 09:23:30
650;32;12.12.2018 09:23:42
650;14;12.12.2018 09:23:43
650;14;12.12.2018 09:23:44
650;14;12.12.2018 09:23:45
650;7;12.12.2018 09:23:46
650;7;12.12.2018 09:23:52
650;7;12.12.2018 09:23:57
650;7;12.12.2018 09:24:02
650;7;12.12.2018 09:24:08
650;7;12.12.2018 09:24:14
650;7;12.12.2018 09:24:18
650;7;12.12.2018 09:24:23
650;7;12.12.2018 09:24:29
650;7;12.12.2018 09:24:34
650;7;12.12.2018 09:24:39
650;7;12.12.2018 09:24:45
650;38;12.12.2018 09:25:38
650;14;12.12.2018 09:25:42
650;10;12.12.2018 09:26:25
650;37;12.12.2018 09:26:26
650;18;12.12.2018 09:26:29
650;34;12.12.2018 09:26:36
650;34;12.12.2018 09:26:41
650;14;12.12.2018 09:27:32
650;16;12.12.2018 09:27:37
650;14;12.12.2018 09:27:37
650;7;12.12.2018 09:27:38
650;20;12.12.2018 09:27:57
650;44;12.12.2018 09:28:10
650;11;12.12.2018 09:28:57
651;0;12.12.2018 07:01:44
651;2;12.12.2018 07:01:45
651;3;12.12.2018 07:01:51
651;14;12.12.2018 07:02:04
651;11;12.12.2018 09:16:04
651;22;12.12.2018 09:16:14
651;11;12.12.2018 09:16:35
651;11;12.12.2018 09:16:35
652;0;10.12.2018 07:35:09
652;2;10.12.2018 07:35:12
652;3;10.12.2018 07:35:20
652;18;10.12.2018 07:37:07
652;63;10.12.2018 07:38:11
652;63;10.12.2018 07:38:52
652;14;10.12.2018 07:39:48
652;5;10.12.2018 07:39:55
652;5;10.12.2018 07:39:56
652;18;10.12.2018 07:41:42
652;63;10.12.2018 07:41:50
652;27;10.12.2018 07:42:17
652;11;10.12.2018 07:42:22
652;21;10.12.2018 07:42:39
652;17;10.12.2018 07:42:41
652;11;10.12.2018 07:42:50
652;13;10.12.2018 07:42:59
652;5;10.12.2018 07:43:52
652;5;10.12.2018 07:43:53
652;5;10.12.2018 07:43:55
652;11;10.12.2018 07:44:34
652;11;10.12.2018 07:44:47
652;23;10.12.2018 07:45:18
652;11;10.12.2018 07:45:20
652;21;10.12.2018 07:45:26
652;18;10.12.2018 07:47:27
652;63;10.12.2018 07:47:47
652;27;10.12.2018 07:48:24
652;11;10.12.2018 07:48:29
652;11;10.12.2018 07:48:53
652;39;10.12.2018 07:48:56
652;18;10.12.2018 07:49:05
652;18;10.12.2018 07:52:50
652;63;10.12.2018 07:53:09
652;27;10.12.2018 07:53:27
652;11;10.12.2018 07:55:53
652;11;10.12.2018 07:56:08
652;11;10.12.2018 07:56:16
652;11;10.12.2018 07:56:20
652;11;10.12.2018 07:56:31
652;21;10.12.2018 07:56:38
652;14;10.12.2018 07:56:55
652;43;10.12.2018 07:56:59
652;43;10.12.2018 07:57:01
652;43;10.12.2018 07:57:04
652;43;10.12.2018 07:57:07
652;43;10.12.2018 07:57:17
652;43;10.12.2018 07:57:21
652;43;10.12.2018 07:57:25
652;43;10.12.2018 07:57:26
652;43;10.12.2018 07:57:27
652;43;10.12.2018 07:57:29
652;43;10.12.2018 07:57:30
652;43;10.12.2018 07:57:31
652;43;10.12.2018 07:57:32
652;11;10.12.2018 07:57:56
652;13;10.12.2018 07:58:36
652;23;10.12.2018 07:59:10
652;11;10.12.2018 07:59:12
652;11;10.12.2018 07:59:27
652;11;10.12.2018 07:59:35
652;21;10.12.2018 07:59:39
652;21;10.12.2018 07:59:47
652;21;10.12.2018 08:00:06
652;18;10.12.2018 08:00:14
652;18;10.12.2018 08:01:45
652;39;10.12.2018 08:01:52
652;27;10.12.2018 08:02:05
652;4;10.12.2018 08:02:11
652;5;10.12.2018 08:02:16
652;26;10.12.2018 08:02:19
652;14;10.12.2018 08:02:29
652;5;10.12.2018 08:02:32
652;26;10.12.2018 08:02:36
652;27;10.12.2018 08:02:50
652;14;10.12.2018 08:03:00
652;5;10.12.2018 08:03:02
652;5;10.12.2018 08:03:03
652;5;10.12.2018 08:03:29
652;23;10.12.2018 08:03:35
652;11;10.12.2018 08:03:35
652;5;10.12.2018 08:04:08
652;5;10.12.2018 08:04:19
652;5;10.12.2018 08:04:47
652;5;10.12.2018 08:04:48
652;5;10.12.2018 08:04:49
652;5;10.12.2018 08:04:54
652;23;10.12.2018 08:05:02
652;23;10.12.2018 08:05:05
652;23;10.12.2018 08:05:10
652;23;10.12.2018 08:06:16
652;21;10.12.2018 08:06:22
652;5;10.12.2018 08:09:31
652;58;10.12.2018 08:09:33
652;5;10.12.2018 08:09:36
652;21;10.12.2018 08:10:47
652;11;10.12.2018 08:11:01
652;11;10.12.2018 08:11:18
652;11;10.12.2018 08:11:39
652;23;10.12.2018 08:11:56
652;11;10.12.2018 08:11:59
652;11;10.12.2018 08:12:36
652;23;10.12.2018 08:13:15
652;23;10.12.2018 08:13:19
652;5;10.12.2018 08:13:49
652;5;10.12.2018 08:13:51
652;5;10.12.2018 08:13:53
652;5;10.12.2018 08:14:15
652;5;10.12.2018 08:14:17
652;5;10.12.2018 08:14:19
652;5;10.12.2018 08:14:23
652;5;10.12.2018 08:14:24
652;5;10.12.2018 08:14:31
652;5;10.12.2018 08:14:32
652;23;10.12.2018 08:14:56
652;23;10.12.2018 08:19:55
652;23;10.12.2018 08:20:14
652;23;10.12.2018 08:20:23
652;5;10.12.2018 08:20:32
652;23;10.12.2018 08:20:50
652;35;10.12.2018 08:20:52
652;5;10.12.2018 08:21:27
652;5;10.12.2018 08:21:42
652;5;10.12.2018 08:21:44
652;23;10.12.2018 08:21:48
652;5;10.12.2018 08:21:50
652;5;10.12.2018 08:21:52
652;5;10.12.2018 08:21:53
652;5;10.12.2018 08:21:54
652;23;10.12.2018 08:22:01
652;11;10.12.2018 08:22:33
652;21;10.12.2018 08:22:45
652;23;10.12.2018 08:22:57
652;11;10.12.2018 08:23:17
652;23;10.12.2018 08:23:28
652;5;10.12.2018 08:23:31
652;5;10.12.2018 08:23:35
652;5;10.12.2018 08:23:37
652;5;10.12.2018 08:23:39
652;5;10.12.2018 08:23:40
652;5;10.12.2018 08:23:44
652;5;10.12.2018 08:23:55
652;5;10.12.2018 08:23:57
652;16;10.12.2018 08:24:09
652;14;10.12.2018 08:24:10
652;7;10.12.2018 08:24:12
652;58;10.12.2018 08:24:19
652;16;10.12.2018 08:24:26
652;7;10.12.2018 08:24:28
652;5;10.12.2018 08:25:09
652;5;10.12.2018 08:25:10
652;5;10.12.2018 08:25:11
652;5;10.12.2018 08:25:12
652;5;10.12.2018 08:25:13
652;5;10.12.2018 08:25:14
652;5;10.12.2018 08:25:16
652;5;10.12.2018 08:25:18
652;5;10.12.2018 08:25:19
652;5;10.12.2018 08:25:20
652;5;10.12.2018 08:25:21
652;5;10.12.2018 08:25:28
652;14;10.12.2018 08:25:43
652;14;10.12.2018 08:25:46
652;16;10.12.2018 08:25:53
652;7;10.12.2018 08:25:55
652;14;10.12.2018 08:26:02
652;43;10.12.2018 08:26:08
652;14;10.12.2018 08:26:12
652;43;10.12.2018 08:26:39
652;32;10.12.2018 08:26:53
652;14;10.12.2018 08:29:03
652;43;10.12.2018 08:29:08
652;43;10.12.2018 08:30:27
652;43;10.12.2018 08:30:28
652;38;10.12.2018 08:30:40
652;14;10.12.2018 08:30:48
652;32;10.12.2018 08:30:48
652;14;10.12.2018 08:30:49
652;14;10.12.2018 08:30:50
652;14;10.12.2018 08:30:51
652;7;10.12.2018 08:30:52
652;7;10.12.2018 08:31:27
652;7;10.12.2018 08:31:34
652;7;10.12.2018 08:31:37
652;32;10.12.2018 08:31:50
652;14;10.12.2018 08:31:50
652;14;10.12.2018 08:31:51
652;7;10.12.2018 08:31:53
652;7;10.12.2018 08:32:00
652;7;10.12.2018 08:32:06
652;7;10.12.2018 08:32:08
652;38;10.12.2018 08:33:42
652;14;10.12.2018 08:33:44
652;23;10.12.2018 08:33:52
652;37;10.12.2018 08:34:04
652;43;10.12.2018 08:34:06
652;23;10.12.2018 08:34:09
652;10;10.12.2018 08:34:24
652;37;10.12.2018 08:34:26
652;43;10.12.2018 08:37:11
652;23;10.12.2018 08:37:15
652;37;10.12.2018 08:37:17
652;14;10.12.2018 08:39:56
653;15;19.12.2018 20:36:35
654;0;10.12.2018 11:00:00
654;2;10.12.2018 11:00:01
654;3;10.12.2018 11:00:05
654;11;10.12.2018 11:00:08
654;21;10.12.2018 11:00:58
654;17;10.12.2018 11:01:00
654;35;10.12.2018 11:04:24
654;36;10.12.2018 11:09:02
654;36;10.12.2018 11:11:04
654;35;10.12.2018 11:18:24
654;35;10.12.2018 11:18:39
654;23;10.12.2018 11:28:35
654;21;10.12.2018 11:29:21
654;21;10.12.2018 11:29:43
654;21;10.12.2018 11:30:09
654;11;10.12.2018 11:31:42
654;11;10.12.2018 11:31:42
654;21;10.12.2018 11:31:44
654;36;10.12.2018 11:38:46
654;35;10.12.2018 11:46:11
654;23;10.12.2018 11:46:29
654;21;10.12.2018 11:51:01
654;11;10.12.2018 11:51:03
654;11;10.12.2018 11:51:03
654;21;10.12.2018 11:51:05
654;21;10.12.2018 11:51:05
654;26;10.12.2018 11:51:25
654;27;10.12.2018 11:51:34
654;28;10.12.2018 11:51:36
654;27;10.12.2018 11:51:38
654;4;10.12.2018 11:51:42
654;11;10.12.2018 11:51:47
654;21;10.12.2018 11:51:51
654;5;10.12.2018 11:51:53
654;5;10.12.2018 11:51:55
654;5;10.12.2018 11:51:57
654;5;10.12.2018 11:51:59
654;5;10.12.2018 11:52:01
654;5;10.12.2018 11:52:06
654;5;10.12.2018 11:52:07
654;5;10.12.2018 11:52:08
654;5;10.12.2018 11:52:09
654;5;10.12.2018 11:52:10
654;5;10.12.2018 11:52:11
654;5;10.12.2018 11:52:12
654;5;10.12.2018 11:52:13
654;5;10.12.2018 11:52:15
654;5;10.12.2018 11:52:16
654;5;10.12.2018 11:52:17
654;5;10.12.2018 11:52:18
654;5;10.12.2018 11:52:19
654;5;10.12.2018 11:52:20
654;5;10.12.2018 11:52:21
654;5;10.12.2018 11:52:22
654;5;10.12.2018 11:52:23
654;5;10.12.2018 11:52:24
654;5;10.12.2018 11:52:25
654;5;10.12.2018 11:52:26
654;5;10.12.2018 11:52:27
654;5;10.12.2018 11:52:28
654;5;10.12.2018 11:52:29
654;32;10.12.2018 11:52:37
654;32;10.12.2018 11:53:03
654;7;10.12.2018 11:53:04
654;32;10.12.2018 11:53:11
654;32;10.12.2018 11:53:13
654;14;10.12.2018 11:53:14
654;7;10.12.2018 11:53:15
654;7;10.12.2018 11:53:18
654;7;10.12.2018 11:53:20
654;7;10.12.2018 11:53:24
654;38;10.12.2018 12:07:45
654;11;10.12.2018 12:07:49
654;10;10.12.2018 12:08:06
654;14;10.12.2018 12:08:16
654;43;10.12.2018 12:08:19
654;43;10.12.2018 12:08:20
654;43;10.12.2018 12:08:21
654;43;10.12.2018 12:08:22
654;23;10.12.2018 12:08:25
654;37;10.12.2018 12:08:25
654;34;10.12.2018 12:08:27
654;20;10.12.2018 12:08:29
654;44;10.12.2018 12:08:38
654;43;10.12.2018 12:08:52
654;23;10.12.2018 12:08:59
654;37;10.12.2018 12:08:59
654;34;10.12.2018 12:09:01
654;20;10.12.2018 12:09:02
654;44;10.12.2018 12:09:12
654;43;10.12.2018 12:09:25
654;37;10.12.2018 12:09:31
654;23;10.12.2018 12:09:31
654;34;10.12.2018 12:09:33
654;20;10.12.2018 12:09:34
654;44;10.12.2018 12:09:43
654;43;10.12.2018 12:09:56
654;37;10.12.2018 12:10:02
654;23;10.12.2018 12:10:02
654;34;10.12.2018 12:10:04
654;20;10.12.2018 12:10:05
654;44;10.12.2018 12:10:14
654;43;10.12.2018 12:10:27
654;43;10.12.2018 12:10:41
654;43;10.12.2018 12:10:42
654;43;10.12.2018 12:10:43
654;43;10.12.2018 12:10:44
654;43;10.12.2018 12:10:45
654;43;10.12.2018 12:10:49
654;43;10.12.2018 12:10:52
654;43;10.12.2018 12:10:53
654;43;10.12.2018 12:10:54
654;43;10.12.2018 12:10:55
654;37;10.12.2018 12:10:58
654;23;10.12.2018 12:10:58
654;34;10.12.2018 12:11:00
654;20;10.12.2018 12:11:01
654;44;10.12.2018 12:11:10
654;43;10.12.2018 12:11:23
654;23;10.12.2018 12:11:29
654;37;10.12.2018 12:11:29
654;34;10.12.2018 12:11:30
654;20;10.12.2018 12:11:32
654;44;10.12.2018 12:11:41
654;43;10.12.2018 12:11:54
654;37;10.12.2018 12:12:01
654;23;10.12.2018 12:12:01
654;34;10.12.2018 12:12:03
654;20;10.12.2018 12:12:04
654;44;10.12.2018 12:12:14
654;43;10.12.2018 12:12:26
654;23;10.12.2018 12:12:32
654;37;10.12.2018 12:12:32
654;34;10.12.2018 12:12:36
654;20;10.12.2018 12:12:38
654;44;10.12.2018 12:12:47
654;43;10.12.2018 12:12:59
654;37;10.12.2018 12:13:04
654;23;10.12.2018 12:13:04
654;34;10.12.2018 12:13:06
654;20;10.12.2018 12:13:07
654;44;10.12.2018 12:13:15
654;43;10.12.2018 12:13:27
654;23;10.12.2018 12:13:33
654;37;10.12.2018 12:13:33
654;34;10.12.2018 12:13:35
654;20;10.12.2018 12:13:36
654;44;10.12.2018 12:13:45
655;0;18.12.2018 08:35:25
655;2;18.12.2018 08:35:27
655;3;18.12.2018 08:35:36
655;14;18.12.2018 08:35:40
655;5;18.12.2018 08:36:22
655;5;18.12.2018 08:36:26
655;5;18.12.2018 08:42:32
655;11;18.12.2018 08:55:29
655;18;18.12.2018 08:55:37
656;0;11.12.2018 16:10:54
656;2;11.12.2018 16:10:56
656;3;11.12.2018 16:11:03
657;0;10.12.2018 08:49:53
657;2;10.12.2018 08:49:54
657;3;10.12.2018 08:50:00
657;11;10.12.2018 09:01:39
657;21;10.12.2018 09:02:13
657;14;10.12.2018 09:09:48
657;13;10.12.2018 09:10:01
657;13;10.12.2018 09:10:14
657;13;10.12.2018 09:19:53
657;11;10.12.2018 09:20:42
657;13;10.12.2018 09:20:51
657;23;10.12.2018 09:21:06
657;11;10.12.2018 09:21:15
657;13;10.12.2018 09:21:24
657;11;10.12.2018 09:22:00
657;11;10.12.2018 09:23:24
657;11;10.12.2018 09:24:14
657;13;10.12.2018 09:24:50
657;11;10.12.2018 09:25:11
657;11;10.12.2018 09:25:43
657;11;10.12.2018 09:26:29
657;11;10.12.2018 09:27:12
657;23;10.12.2018 09:27:38
657;11;10.12.2018 09:45:36
657;35;10.12.2018 09:45:50
657;11;10.12.2018 09:48:12
657;11;10.12.2018 09:49:40
657;11;10.12.2018 09:50:23
657;14;10.12.2018 09:51:27
657;13;10.12.2018 09:52:17
657;13;10.12.2018 09:52:23
657;13;10.12.2018 09:58:54
657;13;10.12.2018 09:59:12
657;23;10.12.2018 09:59:29
657;23;10.12.2018 09:59:32
657;13;10.12.2018 10:06:25
657;13;10.12.2018 10:06:42
657;23;10.12.2018 10:07:01
657;23;10.12.2018 10:07:03
657;5;10.12.2018 10:10:40
657;5;10.12.2018 10:10:42
657;5;10.12.2018 10:10:46
657;5;10.12.2018 10:10:47
657;5;10.12.2018 10:10:48
657;11;10.12.2018 10:11:09
657;11;10.12.2018 10:12:52
657;11;10.12.2018 10:13:13
657;18;10.12.2018 10:20:01
657;20;10.12.2018 10:20:22
657;34;10.12.2018 10:20:26
657;18;10.12.2018 10:21:02
657;27;10.12.2018 10:21:11
657;11;10.12.2018 10:21:18
657;26;10.12.2018 10:21:23
657;27;10.12.2018 10:21:33
657;27;10.12.2018 10:21:34
657;28;10.12.2018 10:21:59
657;27;10.12.2018 10:22:00
657;27;10.12.2018 10:22:01
657;11;10.12.2018 10:22:10
657;25;10.12.2018 10:22:15
657;24;10.12.2018 10:22:15
657;21;10.12.2018 10:22:26
657;11;10.12.2018 10:25:15
657;11;10.12.2018 10:25:25
657;13;10.12.2018 10:25:31
657;21;10.12.2018 10:25:39
657;21;10.12.2018 10:25:40
657;13;10.12.2018 10:25:47
657;11;10.12.2018 10:26:06
657;21;10.12.2018 10:26:34
657;21;10.12.2018 10:26:50
657;11;10.12.2018 10:27:03
657;11;10.12.2018 10:27:14
657;21;10.12.2018 10:27:23
657;13;10.12.2018 10:31:25
657;11;10.12.2018 10:32:18
657;11;10.12.2018 10:32:22
657;13;10.12.2018 10:37:28
657;13;10.12.2018 10:37:55
657;11;10.12.2018 10:38:18
657;13;10.12.2018 10:38:43
657;13;10.12.2018 10:39:12
657;13;10.12.2018 10:39:33
657;5;10.12.2018 10:39:44
657;5;10.12.2018 10:39:45
657;5;10.12.2018 10:39:47
657;5;10.12.2018 10:39:48
657;23;10.12.2018 10:58:04
657;13;10.12.2018 10:58:06
657;23;10.12.2018 10:58:24
657;23;10.12.2018 10:59:47
657;13;10.12.2018 10:59:49
657;23;10.12.2018 11:01:11
657;11;10.12.2018 11:01:14
657;11;10.12.2018 11:01:21
657;13;10.12.2018 11:06:57
657;11;10.12.2018 11:07:19
657;13;10.12.2018 11:07:28
657;11;10.12.2018 11:08:13
657;22;10.12.2018 11:08:17
657;16;10.12.2018 11:08:54
657;14;10.12.2018 11:08:55
657;7;10.12.2018 11:08:56
657;5;10.12.2018 11:09:35
657;5;10.12.2018 11:09:37
657;5;10.12.2018 11:09:38
657;5;10.12.2018 11:09:39
657;5;10.12.2018 11:09:40
657;5;10.12.2018 11:09:41
657;5;10.12.2018 11:09:42
657;5;10.12.2018 11:09:45
657;5;10.12.2018 11:09:46
657;5;10.12.2018 11:09:47
657;5;10.12.2018 11:09:48
657;5;10.12.2018 11:09:49
657;5;10.12.2018 11:09:51
657;5;10.12.2018 11:09:56
657;5;10.12.2018 11:09:58
657;5;10.12.2018 11:10:08
657;5;10.12.2018 11:10:22
657;5;10.12.2018 11:10:23
657;5;10.12.2018 11:10:24
